Instrument,Date,Company Market Cap,Currency,Common Shares - Outstanding - Total
OREP.PA,2024-01-22T00:00:00Z,227124645506.249,EUR,535186562.0
OREP.PA,2024-01-23T00:00:00Z,228060415087.499,EUR,535186562.0
OREP.PA,2024-01-24T00:00:00Z,229397228774.999,EUR,535186562.0
OREP.PA,2024-01-25T00:00:00Z,231215295389.999,EUR,535186562.0
OREP.PA,2024-01-26T00:00:00Z,238006308922.499,EUR,535186562.0
OREP.PA,2024-01-29T00:00:00Z,237765682458.749,EUR,535186562.0
OREP.PA,2024-01-30T00:00:00Z,238647979492.5,EUR,535186562.0
OREP.PA,2024-01-31T00:00:00Z,237792418732.499,EUR,535186562.0
OREP.PA,2024-02-01T00:00:00Z,240278892191.249,EUR,535186562.0
OREP.PA,2024-02-02T00:00:00Z,239369858883.749,EUR,535186562.0
OREP.PA,2024-02-05T00:00:00Z,243701135231.25,EUR,535186562.0
OREP.PA,2024-02-06T00:00:00Z,242738629376.25,EUR,535186562.0
OREP.PA,2024-02-07T00:00:00Z,241802859795.0,EUR,535186562.0
OREP.PA,2024-02-08T00:00:00Z,242310848996.249,EUR,534725475.0
OREP.PA,2024-02-09T00:00:00Z,223943028929.999,EUR,534725475.0
OREP.PA,2024-02-12T00:00:00Z,229210074858.749,EUR,534725475.0
OREP.PA,2024-02-13T00:00:00Z,228862503299.999,EUR,534725475.0
OREP.PA,2024-02-14T00:00:00Z,230627097367.5,EUR,534725475.0
OREP.PA,2024-02-15T00:00:00Z,234076076681.25,EUR,534725475.0
OREP.PA,2024-02-16T00:00:00Z,236562550139.999,EUR,534725475.0
OREP.PA,2024-02-19T00:00:00Z,235974352117.5,EUR,534725475.0
OREP.PA,2024-02-20T00:00:00Z,237204220710.0,EUR,534725475.0
OREP.PA,2024-02-21T00:00:00Z,237712209911.25,EUR,534725475.0
OREP.PA,2024-02-22T00:00:00Z,241241398046.249,EUR,534725475.0
OREP.PA,2024-02-23T00:00:00Z,240733408845.0,EUR,534725475.0
OREP.PA,2024-02-26T00:00:00Z,240974035308.75,EUR,534725475.0
OREP.PA,2024-02-27T00:00:00Z,241348343141.249,EUR,534725475.0
OREP.PA,2024-02-28T00:00:00Z,238781660861.25,EUR,534725475.0
OREP.PA,2024-02-29T00:00:00Z,236188242307.5,EUR,534725475.0
OREP.PA,2024-03-01T00:00:00Z,236321923676.249,EUR,534725475.0
OREP.PA,2024-03-04T00:00:00Z,237204220709.999,EUR,534725475.0
OREP.PA,2024-03-05T00:00:00Z,234396911966.25,EUR,534725475.0
OREP.PA,2024-03-06T00:00:00Z,234289966871.249,EUR,534725475.0
OREP.PA,2024-03-07T00:00:00Z,238139990291.25,EUR,534725475.0
OREP.PA,2024-03-08T00:00:00Z,240091738275.0,EUR,534725475.0
OREP.PA,2024-03-11T00:00:00Z,239690694168.75,EUR,534725475.0
OREP.PA,2024-03-12T00:00:00Z,240947299035.0,EUR,534725475.0
OREP.PA,2024-03-13T00:00:00Z,242872310744.999,EUR,534725475.0
OREP.PA,2024-03-14T00:00:00Z,241294870593.75,EUR,534725475.0
OREP.PA,2024-03-15T00:00:00Z,238567770671.249,EUR,534725475.0
OREP.PA,2024-03-18T00:00:00Z,236108033486.249,EUR,534725475.0
OREP.PA,2024-03-19T00:00:00Z,235920879569.999,EUR,534725475.0
OREP.PA,2024-03-20T00:00:00Z,233541351206.25,EUR,534725475.0
OREP.PA,2024-03-21T00:00:00Z,232578845351.249,EUR,534725475.0
OREP.PA,2024-03-22T00:00:00Z,231348976758.749,EUR,534725475.0
OREP.PA,2024-03-25T00:00:00Z,232846208088.75,EUR,534725475.0
OREP.PA,2024-03-26T00:00:00Z,232044119876.249,EUR,534725475.0
OREP.PA,2024-03-27T00:00:00Z,234744483524.999,EUR,534725475.0
OREP.PA,2024-03-28T00:00:00Z,234557329608.75,EUR,534725475.0
OREP.PA,2024-04-02T00:00:00Z,230439943451.25,EUR,534725475.0
OREP.PA,2024-04-03T00:00:00Z,225306578891.249,EUR,534725475.0
OREP.PA,2024-04-04T00:00:00Z,224825325963.749,EUR,534725475.0
OREP.PA,2024-04-05T00:00:00Z,220681203532.5,EUR,534725475.0
OREP.PA,2024-04-08T00:00:00Z,219879115320.0,EUR,534725475.0
OREP.PA,2024-04-09T00:00:00Z,222178434862.499,EUR,534725475.0
OREP.PA,2024-04-10T00:00:00Z,221911072125.0,EUR,534725475.0
OREP.PA,2024-04-11T00:00:00Z,223969765203.749,EUR,534725475.0
OREP.PA,2024-04-12T00:00:00Z,221643709387.5,EUR,534725475.0
OREP.PA,2024-04-15T00:00:00Z,222151698588.75,EUR,534725475.0
OREP.PA,2024-04-16T00:00:00Z,221964544672.499,EUR,534725475.0
OREP.PA,2024-04-17T00:00:00Z,223648929918.749,EUR,534725475.0
OREP.PA,2024-04-18T00:00:00Z,226509711210.0,EUR,534725475.0
OREP.PA,2024-04-19T00:00:00Z,237926100101.25,EUR,534725475.0
OREP.PA,2024-04-22T00:00:00Z,235813934475.0,EUR,534725475.0
OREP.PA,2024-04-23T00:00:00Z,235653516832.5,EUR,534725475.0
OREP.PA,2024-04-24T00:00:00Z,235412890368.75,EUR,534725475.0
OREP.PA,2024-04-25T00:00:00Z,233006625731.249,EUR,534725475.0
OREP.PA,2024-04-26T00:00:00Z,232953153183.75,EUR,534725475.0
OREP.PA,2024-04-29T00:00:00Z,233407669837.5,EUR,534725475.0
OREP.PA,2024-04-30T00:00:00Z,235092055083.75,EUR,534725475.0
OREP.PA,2024-05-02T00:00:00Z,233514614932.5,EUR,534725475.0
OREP.PA,2024-05-03T00:00:00Z,235760461927.499,EUR,534725475.0
OREP.PA,2024-05-06T00:00:00Z,236883385425.0,EUR,534725475.0
OREP.PA,2024-05-07T00:00:00Z,237899363827.5,EUR,534725475.0
OREP.PA,2024-05-08T00:00:00Z,239049023598.75,EUR,534725475.0
OREP.PA,2024-05-09T00:00:00Z,242685156828.75,EUR,534725475.0
OREP.PA,2024-05-10T00:00:00Z,242471266638.749,EUR,534725475.0
OREP.PA,2024-05-13T00:00:00Z,243594190136.249,EUR,534725475.0
OREP.PA,2024-05-14T00:00:00Z,244316069527.499,EUR,534725475.0
OREP.PA,2024-05-15T00:00:00Z,244262596979.999,EUR,534725475.0
OREP.PA,2024-05-16T00:00:00Z,242498002912.5,EUR,534725475.0
OREP.PA,2024-05-17T00:00:00Z,239343122610.0,EUR,534725475.0
OREP.PA,2024-05-20T00:00:00Z,240038265727.5,EUR,534725475.0
OREP.PA,2024-05-21T00:00:00Z,239316386336.25,EUR,534725475.0
OREP.PA,2024-05-22T00:00:00Z,242444530364.999,EUR,534725475.0
OREP.PA,2024-05-23T00:00:00Z,241134452951.249,EUR,534725475.0
OREP.PA,2024-05-24T00:00:00Z,239209441241.249,EUR,534725475.0
OREP.PA,2024-05-27T00:00:00Z,240278892191.25,EUR,534725475.0
OREP.PA,2024-05-28T00:00:00Z,238300407933.75,EUR,534725475.0
OREP.PA,2024-05-29T00:00:00Z,235439626642.499,EUR,534725475.0
OREP.PA,2024-05-30T00:00:00Z,237792418732.5,EUR,534725475.0
OREP.PA,2024-05-31T00:00:00Z,241749387247.5,EUR,534725475.0
OREP.PA,2024-06-03T00:00:00Z,240225419643.75,EUR,534725475.0
OREP.PA,2024-06-04T00:00:00Z,241749387247.499,EUR,534725475.0
OREP.PA,2024-06-05T00:00:00Z,243620926410.0,EUR,534725475.0
OREP.PA,2024-06-06T00:00:00Z,243915025421.25,EUR,534725475.0
OREP.PA,2024-06-07T00:00:00Z,243487245041.249,EUR,534725475.0
OREP.PA,2024-06-10T00:00:00Z,241990013711.249,EUR,534725475.0
OREP.PA,2024-06-11T00:00:00Z,241375079414.999,EUR,534725475.0
OREP.PA,2024-06-12T00:00:00Z,243487245041.25,EUR,534725475.0
OREP.PA,2024-06-13T00:00:00Z,241107716677.5,EUR,534725475.0
OREP.PA,2024-06-14T00:00:00Z,235519835463.749,EUR,534725475.0
OREP.PA,2024-06-17T00:00:00Z,238968814777.499,EUR,534725475.0
OREP.PA,2024-06-18T00:00:00Z,236108033486.249,EUR,534725475.0
OREP.PA,2024-06-19T00:00:00Z,233487878658.75,EUR,534725475.0
OREP.PA,2024-06-20T00:00:00Z,236696231508.75,EUR,534725475.0
OREP.PA,2024-06-21T00:00:00Z,235626780558.75,EUR,534725475.0
OREP.PA,2024-06-24T00:00:00Z,236402132497.5,EUR,534725475.0
OREP.PA,2024-06-25T00:00:00Z,233407669837.499,EUR,534725475.0
OREP.PA,2024-06-26T00:00:00Z,233995867860.0,EUR,534725475.0
OREP.PA,2024-06-27T00:00:00Z,226108667103.749,EUR,534725475.0
OREP.PA,2024-06-28T00:00:00Z,219264181023.75,EUR,534725475.0
OREP.PA,2024-07-01T00:00:00Z,220440577068.75,EUR,534725475.0
OREP.PA,2024-07-02T00:00:00Z,216911388933.75,EUR,534725475.0
OREP.PA,2024-07-03T00:00:00Z,216804443838.749,EUR,534725475.0
OREP.PA,2024-07-04T00:00:00Z,218167993800.0,EUR,534725475.0
OREP.PA,2024-07-05T00:00:00Z,219264181023.75,EUR,534725475.0
OREP.PA,2024-07-08T00:00:00Z,216804443838.749,EUR,534725475.0
OREP.PA,2024-07-09T00:00:00Z,213916926273.75,EUR,534725475.0
OREP.PA,2024-07-10T00:00:00Z,215708256614.999,EUR,534725475.0
OREP.PA,2024-07-11T00:00:00Z,216831180112.5,EUR,534725475.0
OREP.PA,2024-07-12T00:00:00Z,220627730985.0,EUR,534725475.0
OREP.PA,2024-07-15T00:00:00Z,217258960492.5,EUR,534725475.0
OREP.PA,2024-07-16T00:00:00Z,213890190000.0,EUR,534725475.0
OREP.PA,2024-07-17T00:00:00Z,215788465436.249,EUR,534725475.0
OREP.PA,2024-07-18T00:00:00Z,217205487944.999,EUR,534725475.0
OREP.PA,2024-07-19T00:00:00Z,216269718363.75,EUR,534725475.0
OREP.PA,2024-07-22T00:00:00Z,218889873191.25,EUR,534725475.0
OREP.PA,2024-07-23T00:00:00Z,216403399732.499,EUR,534725475.0
OREP.PA,2024-07-24T00:00:00Z,212954420418.75,EUR,534725475.0
OREP.PA,2024-07-25T00:00:00Z,209799540116.25,EUR,534725475.0
OREP.PA,2024-07-26T00:00:00Z,213248519430.0,EUR,534725475.0
OREP.PA,2024-07-29T00:00:00Z,209933221485.0,EUR,534725475.0
OREP.PA,2024-07-30T00:00:00Z,209772803842.5,EUR,534725475.0
OREP.PA,2024-07-31T00:00:00Z,214237761558.75,EUR,534725475.0
OREP.PA,2024-08-01T00:00:00Z,207482645039.299,EUR,534725475.0
OREP.PA,2024-08-02T00:00:00Z,203844944932.899,EUR,534725475.0
OREP.PA,2024-08-05T00:00:00Z,205931272935.1,EUR,534725475.0
OREP.PA,2024-08-06T00:00:00Z,206091759704.5,EUR,534725475.0
OREP.PA,2024-08-07T00:00:00Z,209167756117.999,EUR,534725475.0
OREP.PA,2024-08-08T00:00:00Z,206492976627.999,EUR,534725475.0
OREP.PA,2024-08-09T00:00:00Z,204754369959.499,EUR,534725475.0
OREP.PA,2024-08-12T00:00:00Z,201491138981.7,EUR,534725475.0
OREP.PA,2024-08-13T00:00:00Z,201571382366.399,EUR,534725475.0
OREP.PA,2024-08-14T00:00:00Z,203577466983.9,EUR,534725475.0
OREP.PA,2024-08-15T00:00:00Z,205530056011.6,EUR,534725475.0
OREP.PA,2024-08-16T00:00:00Z,206145255294.3,EUR,534725475.0
OREP.PA,2024-08-19T00:00:00Z,206332489858.599,EUR,534725475.0
OREP.PA,2024-08-20T00:00:00Z,206011516319.8,EUR,534725475.0
OREP.PA,2024-08-21T00:00:00Z,208900278169.0,EUR,534725475.0
OREP.PA,2024-08-22T00:00:00Z,209836450990.499,EUR,534725475.0
OREP.PA,2024-08-23T00:00:00Z,210986606171.2,EUR,534725475.0
OREP.PA,2024-08-26T00:00:00Z,211468066479.399,EUR,534725475.0
OREP.PA,2024-08-27T00:00:00Z,209836450990.499,EUR,534725475.0
OREP.PA,2024-08-28T00:00:00Z,209381738477.2,EUR,534725475.0
OREP.PA,2024-08-29T00:00:00Z,213206673147.9,EUR,534725475.0
OREP.PA,2024-08-30T00:00:00Z,212163509146.8,EUR,534725475.0
OREP.PA,2024-09-02T00:00:00Z,211494814274.3,EUR,534725475.0
OREP.PA,2024-09-03T00:00:00Z,212644969455.0,EUR,534725475.0
OREP.PA,2024-09-04T00:00:00Z,209408486272.099,EUR,534725475.0
OREP.PA,2024-09-05T00:00:00Z,207322158269.9,EUR,534725475.0
OREP.PA,2024-09-06T00:00:00Z,204781117754.399,EUR,534725475.0
OREP.PA,2024-09-09T00:00:00Z,205182334677.899,EUR,534725475.0
OREP.PA,2024-09-10T00:00:00Z,201437643391.899,EUR,534725475.0
OREP.PA,2024-09-11T00:00:00Z,196703283694.599,EUR,534725475.0
OREP.PA,2024-09-12T00:00:00Z,195365893949.599,EUR,534725475.0
OREP.PA,2024-09-13T00:00:00Z,196141580001.7,EUR,534725475.0
OREP.PA,2024-09-16T00:00:00Z,195740363078.2,EUR,534725475.0
OREP.PA,2024-09-17T00:00:00Z,197051005028.299,EUR,534725475.0
OREP.PA,2024-09-18T00:00:00Z,195686867488.4,EUR,534725475.0
OREP.PA,2024-09-19T00:00:00Z,202748285342.0,EUR,534725475.0
OREP.PA,2024-09-20T00:00:00Z,198201160208.999,EUR,534725475.0
OREP.PA,2024-09-23T00:00:00Z,196756779284.399,EUR,534725475.0
OREP.PA,2024-09-24T00:00:00Z,205048595703.4,EUR,534725475.0
OREP.PA,2024-09-25T00:00:00Z,204379900830.9,EUR,534725475.0
OREP.PA,2024-09-26T00:00:00Z,218609727717.7,EUR,534725475.0
OREP.PA,2024-09-27T00:00:00Z,217165346793.099,EUR,534725475.0
OREP.PA,2024-09-30T00:00:00Z,215079018790.899,EUR,534725475.0
OREP.PA,2024-10-01T00:00:00Z,209488729656.799,EUR,534725475.0
OREP.PA,2024-10-02T00:00:00Z,210933110581.4,EUR,534725475.0
OREP.PA,2024-10-03T00:00:00Z,208472313450.6,EUR,534725475.0
OREP.PA,2024-10-04T00:00:00Z,210424902478.299,EUR,534725475.0
OREP.PA,2024-10-07T00:00:00Z,211066849555.899,EUR,534725475.0
OREP.PA,2024-10-08T00:00:00Z,206974436936.2,EUR,534725475.0
OREP.PA,2024-10-09T00:00:00Z,208632800220.0,EUR,534725475.0
OREP.PA,2024-10-10T00:00:00Z,208632800220.0,EUR,534725475.0
OREP.PA,2024-10-11T00:00:00Z,211093597350.799,EUR,534725475.0
OREP.PA,2024-10-14T00:00:00Z,209461981861.899,EUR,534725475.0
OREP.PA,2024-10-15T00:00:00Z,200867049800.399,EUR,534725475.0
OREP.PA,2024-10-16T00:00:00Z,196491093880.199,EUR,534725475.0
OREP.PA,2024-10-17T00:00:00Z,198844190703.9,EUR,534725475.0
OREP.PA,2024-10-18T00:00:00Z,199138062274.199,EUR,534725475.0
OREP.PA,2024-10-21T00:00:00Z,194329254760.199,EUR,534725475.0
OREP.PA,2024-10-22T00:00:00Z,196226062168.499,EUR,534725475.0
OREP.PA,2024-10-23T00:00:00Z,191337107862.6,EUR,534725475.0
OREP.PA,2024-10-24T00:00:00Z,191657695030.2,EUR,534725475.0
OREP.PA,2024-10-25T00:00:00Z,190028043594.9,EUR,534725475.0
OREP.PA,2024-10-28T00:00:00Z,192111860184.3,EUR,534725475.0
OREP.PA,2024-10-29T00:00:00Z,190001327997.6,EUR,534725475.0
OREP.PA,2024-10-30T00:00:00Z,186314575570.2,EUR,534725475.0
OREP.PA,2024-10-31T00:00:00Z,183936887410.499,EUR,534725475.0
OREP.PA,2024-11-01T00:00:00Z,185139089289.0,EUR,534725475.0
OREP.PA,2024-11-04T00:00:00Z,184017034202.4,EUR,534725475.0
OREP.PA,2024-11-05T00:00:00Z,185566538845.799,EUR,534725475.0
OREP.PA,2024-11-06T00:00:00Z,180437144164.199,EUR,534725475.0
OREP.PA,2024-11-07T00:00:00Z,184845217718.7,EUR,534725475.0
OREP.PA,2024-11-08T00:00:00Z,178834208326.2,EUR,534725475.0
OREP.PA,2024-11-11T00:00:00Z,180063125802.0,EUR,534725475.0
OREP.PA,2024-11-12T00:00:00Z,175788630234.0,EUR,534725475.0
OREP.PA,2024-11-13T00:00:00Z,174693290744.699,EUR,534725475.0
OREP.PA,2024-11-14T00:00:00Z,176216079790.8,EUR,534725475.0
OREP.PA,2024-11-15T00:00:00Z,174826868731.2,EUR,534725475.0
OREP.PA,2024-11-18T00:00:00Z,173597951255.4,EUR,534725475.0
OREP.PA,2024-11-19T00:00:00Z,172021731014.7,EUR,534725475.0
OREP.PA,2024-11-20T00:00:00Z,171086685109.2,EUR,534725475.0
OREP.PA,2024-11-21T00:00:00Z,172529327363.4,EUR,534725475.0
OREP.PA,2024-11-22T00:00:00Z,175815345831.3,EUR,534725475.0
OREP.PA,2024-11-25T00:00:00Z,178299896380.2,EUR,534725475.0
OREP.PA,2024-11-26T00:00:00Z,177632006447.7,EUR,534725475.0
OREP.PA,2024-11-27T00:00:00Z,177845731226.1,EUR,534725475.0
OREP.PA,2024-11-28T00:00:00Z,175735199039.4,EUR,534725475.0
OREP.PA,2024-11-29T00:00:00Z,175601621052.9,EUR,534725475.0
OREP.PA,2024-12-02T00:00:00Z,178193033991.0,EUR,534725475.0
OREP.PA,2024-12-03T00:00:00Z,176109217401.6,EUR,534725475.0
OREP.PA,2024-12-04T00:00:00Z,178059456004.5,EUR,534725475.0
OREP.PA,2024-12-05T00:00:00Z,179608960647.9,EUR,534725475.0
OREP.PA,2024-12-06T00:00:00Z,183589584645.6,EUR,534725475.0
OREP.PA,2024-12-09T00:00:00Z,186848887516.2,EUR,534725475.0
OREP.PA,2024-12-10T00:00:00Z,184471199356.5,EUR,534725475.0
OREP.PA,2024-12-11T00:00:00Z,182467529559.0,EUR,534725475.0
OREP.PA,2024-12-12T00:00:00Z,184070465397.0,EUR,534725475.0
OREP.PA,2024-12-13T00:00:00Z,183456006659.1,EUR,534725475.0
OREP.PA,2024-12-16T00:00:00Z,182520960753.6,EUR,534725475.0
OREP.PA,2024-12-17T00:00:00Z,184257474578.1,EUR,534725475.0
OREP.PA,2024-12-18T00:00:00Z,182734685532.0,EUR,534725475.0
OREP.PA,2024-12-19T00:00:00Z,181318758875.1,EUR,534725475.0
OREP.PA,2024-12-20T00:00:00Z,180036410204.7,EUR,534725475.0
OREP.PA,2024-12-23T00:00:00Z,180624153345.3,EUR,534725475.0
OREP.PA,2024-12-24T00:00:00Z,181585914848.1,EUR,534725475.0
OREP.PA,2024-12-27T00:00:00Z,184070465397.0,EUR,534725475.0
OREP.PA,2024-12-30T00:00:00Z,180276850580.4,EUR,534725475.0
OREP.PA,2024-12-31T00:00:00Z,182654538740.1,EUR,534725475.0
SGEF.PA,2023-01-02T00:00:00Z,55962326983.4999,EUR,567580593.0
SGEF.PA,2023-01-03T00:00:00Z,55897494377.2,EUR,567580593.0
SGEF.PA,2023-01-04T00:00:00Z,57217721996.4,EUR,567580593.0
SGEF.PA,2023-01-05T00:00:00Z,57412219815.3,EUR,567580593.0
SGEF.PA,2023-01-06T00:00:00Z,58042864258.4,EUR,567580593.0
SGEF.PA,2023-01-09T00:00:00Z,58791386167.5,EUR,567580593.0
SGEF.PA,2023-01-10T00:00:00Z,58585100601.9999,EUR,567580593.0
SGEF.PA,2023-01-11T00:00:00Z,58750129054.4,EUR,567580593.0
SGEF.PA,2023-01-12T00:00:00Z,59551695823.1999,EUR,567580593.0
SGEF.PA,2023-01-13T00:00:00Z,59752087515.4,EUR,567580593.0
SGEF.PA,2023-01-16T00:00:00Z,59587059062.9999,EUR,567580593.0
SGEF.PA,2023-01-17T00:00:00Z,60636168510.3999,EUR,567580593.0
SGEF.PA,2023-01-18T00:00:00Z,61225555840.4,EUR,567580593.0
SGEF.PA,2023-01-19T00:00:00Z,60341474845.4,EUR,567580593.0
SGEF.PA,2023-01-20T00:00:00Z,61107678374.4,EUR,567580593.0
SGEF.PA,2023-01-23T00:00:00Z,60647956257.0,EUR,567580593.0
SGEF.PA,2023-01-24T00:00:00Z,61614551478.1999,EUR,567580593.0
SGEF.PA,2023-01-25T00:00:00Z,61107678374.3999,EUR,567580593.0
SGEF.PA,2023-01-26T00:00:00Z,61649914718.0,EUR,567580593.0
SGEF.PA,2023-01-27T00:00:00Z,61909245143.2,EUR,567580593.0
SGEF.PA,2023-01-30T00:00:00Z,61249131333.5999,EUR,567580593.0
SGEF.PA,2023-01-31T00:00:00Z,61084102881.2,EUR,567580593.0
SGEF.PA,2023-02-01T00:00:00Z,61720641197.6,EUR,567580593.0
SGEF.PA,2023-02-02T00:00:00Z,61909245143.1999,EUR,567580593.0
SGEF.PA,2023-02-03T00:00:00Z,62086061342.1999,EUR,567580593.0
SGEF.PA,2023-02-06T00:00:00Z,61590975984.9999,EUR,567580593.0
SGEF.PA,2023-02-07T00:00:00Z,61119466121.0,EUR,567580593.0
SGEF.PA,2023-02-08T00:00:00Z,61484886265.5999,EUR,567580593.0
SGEF.PA,2023-02-09T00:00:00Z,62368967260.6,EUR,563596521.0
SGEF.PA,2023-02-10T00:00:00Z,61932820636.3999,EUR,563596521.0
SGEF.PA,2023-02-13T00:00:00Z,63759921359.4,EUR,563596521.0
SGEF.PA,2023-02-14T00:00:00Z,63429864454.6,EUR,563596521.0
SGEF.PA,2023-02-15T00:00:00Z,64372884182.5999,EUR,563596521.0
SGEF.PA,2023-02-16T00:00:00Z,64007464038.0,EUR,563596521.0
SGEF.PA,2023-02-17T00:00:00Z,64561488128.2,EUR,563596521.0
SGEF.PA,2023-02-20T00:00:00Z,64290369956.4,EUR,563596521.0
SGEF.PA,2023-02-21T00:00:00Z,64184280237.0,EUR,563596521.0
SGEF.PA,2023-02-22T00:00:00Z,64325733196.2,EUR,563596521.0
SGEF.PA,2023-02-23T00:00:00Z,63500590934.2,EUR,563596521.0
SGEF.PA,2023-02-24T00:00:00Z,62262877541.1999,EUR,563596521.0
SGEF.PA,2023-02-27T00:00:00Z,63406288961.4,EUR,563596521.0
SGEF.PA,2023-02-28T00:00:00Z,63559529667.2,EUR,563596521.0
SGEF.PA,2023-03-01T00:00:00Z,63370925721.6,EUR,563596521.0
SGEF.PA,2023-03-02T00:00:00Z,63642043893.3999,EUR,563596521.0
SGEF.PA,2023-03-03T00:00:00Z,64054615024.4,EUR,563596521.0
SGEF.PA,2023-03-06T00:00:00Z,64361096435.9999,EUR,563596521.0
SGEF.PA,2023-03-07T00:00:00Z,63866011078.7999,EUR,563596521.0
SGEF.PA,2023-03-08T00:00:00Z,64137129250.6,EUR,563596521.0
SGEF.PA,2023-03-09T00:00:00Z,63972100798.2,EUR,563596521.0
SGEF.PA,2023-03-10T00:00:00Z,63795284599.2,EUR,563596521.0
SGEF.PA,2023-03-13T00:00:00Z,62227514301.3999,EUR,563596521.0
SGEF.PA,2023-03-14T00:00:00Z,63099807549.8,EUR,563596521.0
SGEF.PA,2023-03-15T00:00:00Z,60353262592.0,EUR,563596521.0
SGEF.PA,2023-03-16T00:00:00Z,61697065704.4,EUR,563596521.0
SGEF.PA,2023-03-17T00:00:00Z,60978013161.7999,EUR,563596521.0
SGEF.PA,2023-03-20T00:00:00Z,61862981845.6799,EUR,563596521.0
SGEF.PA,2023-03-21T00:00:00Z,63209369766.72,EUR,563596521.0
SGEF.PA,2023-03-22T00:00:00Z,63020403040.96,EUR,563596521.0
SGEF.PA,2023-03-23T00:00:00Z,61473237973.8,EUR,563596521.0
SGEF.PA,2023-03-24T00:00:00Z,59855210384.48,EUR,563596521.0
SGEF.PA,2023-03-27T00:00:00Z,60339437619.24,EUR,563596521.0
SGEF.PA,2023-03-28T00:00:00Z,60658318968.96,EUR,563596521.0
SGEF.PA,2023-03-29T00:00:00Z,61650394279.1999,EUR,563596521.0
SGEF.PA,2023-03-30T00:00:00Z,62252725717.5599,EUR,563596521.0
SGEF.PA,2023-03-31T00:00:00Z,62429882022.96,EUR,563596521.0
SGEF.PA,2023-04-03T00:00:00Z,61591342177.4,EUR,563596521.0
SGEF.PA,2023-04-04T00:00:00Z,61744877642.08,EUR,563596521.0
SGEF.PA,2023-04-05T00:00:00Z,62394450761.88,EUR,563596521.0
SGEF.PA,2023-04-06T00:00:00Z,63280232288.88,EUR,563596521.0
SGEF.PA,2023-04-11T00:00:00Z,64000667930.84,EUR,563596521.0
SGEF.PA,2023-04-12T00:00:00Z,64047909612.28,EUR,563596521.0
SGEF.PA,2023-04-13T00:00:00Z,64484895165.6,EUR,563596521.0
SGEF.PA,2023-04-14T00:00:00Z,63965236669.76,EUR,563596521.0
SGEF.PA,2023-04-17T00:00:00Z,64189634656.5999,EUR,563596521.0
SGEF.PA,2023-04-18T00:00:00Z,64638430630.2799,EUR,563596521.0
SGEF.PA,2023-04-19T00:00:00Z,65441539214.7599,EUR,563596521.0
SGEF.PA,2023-04-20T00:00:00Z,65134468285.4,EUR,563596521.0
SGEF.PA,2023-04-21T00:00:00Z,65110847444.68,EUR,563596521.0
SGEF.PA,2023-04-24T00:00:00Z,65595074679.44,EUR,563596521.0
SGEF.PA,2023-04-25T00:00:00Z,64189634656.5999,EUR,563596521.0
SGEF.PA,2023-04-26T00:00:00Z,65807662245.92,EUR,563596521.0
SGEF.PA,2023-04-27T00:00:00Z,65630505940.52,EUR,563596521.0
SGEF.PA,2023-04-28T00:00:00Z,66256458219.5999,EUR,563596521.0
SGEF.PA,2023-05-02T00:00:00Z,64213255497.32,EUR,563596521.0
SGEF.PA,2023-05-03T00:00:00Z,64709293152.4399,EUR,563596521.0
SGEF.PA,2023-05-04T00:00:00Z,64118772134.44,EUR,563596521.0
SGEF.PA,2023-05-05T00:00:00Z,64414032643.4399,EUR,563596521.0
SGEF.PA,2023-05-08T00:00:00Z,64862828617.12,EUR,563596521.0
SGEF.PA,2023-05-09T00:00:00Z,64839207776.3999,EUR,563596521.0
SGEF.PA,2023-05-10T00:00:00Z,64591188948.8399,EUR,563596521.0
SGEF.PA,2023-05-11T00:00:00Z,64177824236.24,EUR,563596521.0
SGEF.PA,2023-05-12T00:00:00Z,64508516006.32,EUR,563596521.0
SGEF.PA,2023-05-15T00:00:00Z,64496705585.96,EUR,563596521.0
SGEF.PA,2023-05-16T00:00:00Z,64780155674.5999,EUR,563596521.0
SGEF.PA,2023-05-17T00:00:00Z,65323435011.16,EUR,563596521.0
SGEF.PA,2023-05-18T00:00:00Z,65063605763.24,EUR,563596521.0
SGEF.PA,2023-05-19T00:00:00Z,65488780896.2,EUR,563596521.0
SGEF.PA,2023-05-22T00:00:00Z,65134468285.4,EUR,563596521.0
SGEF.PA,2023-05-23T00:00:00Z,64768345254.2399,EUR,563596521.0
SGEF.PA,2023-05-24T00:00:00Z,64047909612.28,EUR,563596521.0
SGEF.PA,2023-05-25T00:00:00Z,63658165740.4,EUR,563596521.0
SGEF.PA,2023-05-26T00:00:00Z,63988857510.48,EUR,563596521.0
SGEF.PA,2023-05-29T00:00:00Z,64083340873.36,EUR,563596521.0
SGEF.PA,2023-05-30T00:00:00Z,63492819855.36,EUR,563596521.0
SGEF.PA,2023-05-31T00:00:00Z,62784194633.76,EUR,563596521.0
SGEF.PA,2023-06-01T00:00:00Z,63197559346.36,EUR,563596521.0
SGEF.PA,2023-06-02T00:00:00Z,63528251116.44,EUR,563596521.0
SGEF.PA,2023-06-05T00:00:00Z,63150317664.92,EUR,563596521.0
SGEF.PA,2023-06-06T00:00:00Z,63162128085.28,EUR,563596521.0
SGEF.PA,2023-06-07T00:00:00Z,63587303218.24,EUR,563596521.0
SGEF.PA,2023-06-08T00:00:00Z,63315663549.96,EUR,563596521.0
SGEF.PA,2023-06-09T00:00:00Z,63008592620.6,EUR,563596521.0
